track	layer	group	expert	W	S	Q	dense_top1_wins	dense_top1_share	n_tokens
prefill	17	nonfinance_consequence	189	0.07999499688100827	0.42780748663101603	0.18698830520935683	35	0.18716577540106952	187
prefill	17	nonfinance_consequence	248	0.07881989429534543	0.39037433155080214	0.2019084963456109	14	0.0748663101604278	187
prefill	17	nonfinance_consequence	46	0.062395274477473	0.29411764705882354	0.2121439332234082	28	0.1497326203208556	187
prefill	17	nonfinance_consequence	115	0.055283273895404494	0.40106951871657753	0.13783962957920853	18	0.0962566844919786	187
prefill	17	nonfinance_consequence	35	0.05010811569446941	0.39037433155080214	0.12835914568309287	4	0.0213903743315508	187
prefill	17	nonfinance_consequence	17	0.047165434484293965	0.34759358288770054	0.1356913269009688	4	0.0213903743315508	187
prefill	17	nonfinance_consequence	67	0.028845379709351953	0.22459893048128343	0.12843061918211465	10	0.053475935828877004	187
prefill	17	nonfinance_consequence	22	0.018869861641243227	0.15508021390374332	0.12167807334180977	4	0.0213903743315508	187
prefill	17	nonfinance_consequence	0	0.01812406853842682	0.15508021390374332	0.11686899367882121	0	0.0	187
prefill	17	nonfinance_consequence	5	0.01689579673768688	0.1711229946524064	0.09873481218585772	0	0.0	187
prefill	17	nonfinance_consequence	48	0.016761566116709706	0.19786096256684493	0.08471386118445175	0	0.0	187
prefill	17	nonfinance_neutral	64	0.09880040743771032	0.6470588235294118	0.1526915387673705	31	0.1657754010695187	187
prefill	17	nonfinance_neutral	35	0.09052332579367574	0.5561497326203209	0.16276790310978234	31	0.1657754010695187	187
prefill	17	nonfinance_neutral	248	0.08651550296763975	0.48128342245989303	0.17975998949942928	12	0.06417112299465241	187
prefill	17	nonfinance_neutral	115	0.057981613645504	0.42245989304812837	0.13724761711024364	12	0.06417112299465241	187
prefill	17	nonfinance_neutral	46	0.05766010290903741	0.3048128342245989	0.18916560077175432	23	0.12299465240641712	187
prefill	17	nonfinance_neutral	200	0.028842596890430026	0.21390374331550802	0.13483914046276038	6	0.03208556149732621	187
prefill	17	nonfinance_neutral	185	0.027543323509780646	0.1925133689839572	0.14307226378691615	8	0.0427807486631016	187
prefill	17	nonfinance_neutral	22	0.022692967929089036	0.17647058823529413	0.12859348493150452	8	0.0427807486631016	187
prefill	17	nonfinance_neutral	189	0.021426621876901624	0.15508021390374332	0.13816476865450356	6	0.03208556149732621	187
prefill	17	nonfinance_neutral	20	0.021152965764419693	0.2192513368983957	0.09647816092552397	0	0.0	187
prefill	17	nonfinance_neutral	0	0.018902312079990175	0.1443850267379679	0.13091601329474678	0	0.0	187
prefill	17	nonfinance_neutral	208	0.018674213258714534	0.20320855614973263	0.09189678629946363	0	0.0	187
prefill	17	finance	64	0.09421166018500308	0.6231155778894473	0.15119451916786786	29	0.1457286432160804	199
prefill	17	finance	248	0.08069843750292731	0.4221105527638191	0.19117844122717303	14	0.07035175879396985	199
prefill	17	finance	35	0.06967013179880546	0.4824120603015075	0.14442037737460717	19	0.09547738693467336	199
prefill	17	finance	115	0.06419235151435834	0.457286432160804	0.14037668078414628	21	0.10552763819095477	199
prefill	17	finance	46	0.05618698023526662	0.27638190954773867	0.2032947103057829	25	0.12562814070351758	199
prefill	17	finance	185	0.030558586350822422	0.20603015075376885	0.1483209435076503	13	0.06532663316582915	199
prefill	17	finance	239	0.023822893618690198	0.15577889447236182	0.1529276074232048	8	0.04020100502512563	199
prefill	17	finance	17	0.023377404178016866	0.1708542713567839	0.1368265715125105	5	0.02512562814070352	199
prefill	17	finance	48	0.019893779494446307	0.20603015075376885	0.09655761266816622	0	0.0	199
prefill	17	finance	113	0.018862422689424552	0.15577889447236182	0.1210845843611447	2	0.010050251256281407	199
prefill	17	finance	22	0.01877501508454844	0.1507537688442211	0.12454093339417133	7	0.035175879396984924	199
prefill	17	finance	0	0.018618965516798973	0.15577889447236182	0.11952174638203211	0	0.0	199
prefill	17	nonfinance	64	0.09115133475664235	0.6122994652406417	0.14886724541041152	57	0.15240641711229946	374
prefill	17	nonfinance	248	0.0826676986314926	0.4358288770053476	0.18967925943667627	26	0.06951871657754011	374
prefill	17	nonfinance	35	0.07031572074407255	0.4732620320855615	0.1485767206682663	35	0.09358288770053476	374
prefill	17	nonfinance	46	0.06002768869325518	0.2994652406417112	0.20044960331497713	51	0.13636363636363635	374
prefill	17	nonfinance	115	0.05663244377045425	0.4117647058823529	0.1375359348711032	30	0.08021390374331551	374
prefill	17	nonfinance	189	0.050710809378954905	0.2914438502673797	0.17399855695164343	41	0.10962566844919786	374
prefill	17	nonfinance	17	0.029293218806275206	0.22727272727272727	0.12889016274761092	4	0.0106951871657754	374
prefill	17	nonfinance	22	0.02078141478516614	0.1657754010695187	0.12535885692987317	12	0.03208556149732621	374
prefill	17	nonfinance	185	0.019698402035405117	0.13636363636363635	0.14445494825963753	11	0.029411764705882353	374
prefill	17	nonfinance	0	0.018513190309208498	0.1497326203208556	0.12364166385078533	0	0.0	374
prefill	17	nonfinance	67	0.017069970803130302	0.13101604278074866	0.13028916490552517	12	0.03208556149732621	374
prefill	17	nonfinance	208	0.016739104439109597	0.18449197860962566	0.0907307979743042	0	0.0	374
prefill	17	consequence	64	0.08657963897857282	0.59375	0.14581833933233318	41	0.1423611111111111	288
prefill	17	consequence	248	0.07777833162292105	0.3888888888888889	0.20000142417322556	21	0.07291666666666667	288
prefill	17	consequence	46	0.06144154173851071	0.2881944444444444	0.21319474723724202	42	0.14583333333333334	288
prefill	17	consequence	115	0.05980513457821379	0.4236111111111111	0.14117933408627517	31	0.1076388888888889	288
prefill	17	consequence	189	0.053897249611132216	0.2986111111111111	0.18049311497681486	35	0.12152777777777778	288
prefill	17	consequence	35	0.05254674004227583	0.40625	0.12934582164252512	9	0.03125	288
prefill	17	consequence	17	0.044485047418485114	0.3194444444444444	0.13925753974482297	9	0.03125	288
prefill	17	consequence	48	0.022501727135187527	0.2465277777777778	0.09127461147794377	0	0.0	288
prefill	17	consequence	7	0.021499697977964694	0.1875	0.11466505588247837	4	0.013888888888888888	288
prefill	17	consequence	67	0.019017026942084157	0.14930555555555555	0.1273698548679125	10	0.034722222222222224	288
prefill	17	consequence	23	0.01871677892555327	0.1388888888888889	0.13476080826398354	7	0.024305555555555556	288
prefill	17	consequence	0	0.018637244866526785	0.1597222222222222	0.11668535916434163	0	0.0	288
prefill	17	neutral	64	0.0979080124560382	0.6385964912280702	0.15331749203280706	45	0.15789473684210525	285
prefill	17	neutral	35	0.08782096369849118	0.5473684210526316	0.16044214521839734	45	0.15789473684210525	285
prefill	17	neutral	248	0.08623350471529655	0.47368421052631576	0.18204850995451494	19	0.06666666666666667	285
prefill	17	neutral	115	0.05870502864204084	0.43157894736842106	0.13602384685350924	20	0.07017543859649122	285
prefill	17	neutral	46	0.05591719514878742	0.29473684210526313	0.18971905496910021	34	0.11929824561403508	285
prefill	17	neutral	185	0.031024612110043523	0.20701754385964913	0.14986465171800684	17	0.05964912280701754	285
prefill	17	neutral	200	0.02391988626579391	0.1824561403508772	0.13109937664906277	7	0.02456140350877193	285
prefill	17	neutral	22	0.021782767365828442	0.16842105263157894	0.12933518123460638	12	0.042105263157894736	285
prefill	17	neutral	60	0.021728010418446433	0.14736842105263157	0.1474400706966008	10	0.03508771929824561	285
prefill	17	neutral	20	0.020997900373831074	0.21403508771929824	0.09810494436953862	0	0.0	285
prefill	17	neutral	208	0.01875400072896698	0.20350877192982456	0.09215327944406189	0	0.0	285
prefill	17	neutral	0	0.01846168698921845	0.14385964912280702	0.12833123882749412	0	0.0	285
prefill	18	finance_consequence	13	0.06754173620113621	0.504950495049505	0.1337591246336227	8	0.07920792079207921	101
prefill	18	finance_consequence	228	0.06472295047735208	0.33663366336633666	0.19226523524154587	15	0.1485148514851485	101
prefill	18	finance_consequence	254	0.06024189625563501	0.3069306930693069	0.19627198457481085	12	0.1188118811881188	101
prefill	18	finance_consequence	95	0.059363097376799574	0.40594059405940597	0.14623592280626235	10	0.09900990099009901	101
prefill	18	finance_consequence	30	0.056402496303811084	0.40594059405940597	0.13894273479719316	11	0.10891089108910891	101
prefill	18	finance_consequence	15	0.05383582679600197	0.27722772277227725	0.19419351808557853	8	0.07920792079207921	101
prefill	18	finance_consequence	80	0.04116635096892429	0.26732673267326734	0.15399264621708716	7	0.06930693069306931	101
prefill	18	finance_consequence	43	0.040687075111048056	0.32673267326732675	0.12452710867320768	2	0.019801980198019802	101
prefill	18	finance_consequence	126	0.03590955215020888	0.2376237623762376	0.1511193652987957	6	0.0594059405940594	101
prefill	18	finance_consequence	134	0.029886645760195982	0.27722772277227725	0.10780540077784978	2	0.019801980198019802	101
prefill	18	finance_consequence	177	0.028421519730818683	0.24752475247524752	0.11482293971250748	1	0.009900990099009901	101
prefill	18	finance_consequence	163	0.028143648665711632	0.1782178217821782	0.15791713973538193	2	0.019801980198019802	101
prefill	18	finance_neutral	13	0.0670228261988579	0.5102040816326531	0.13136473934976148	7	0.07142857142857142	98
prefill	18	finance_neutral	254	0.06583243964288606	0.32653061224489793	0.20161184640633856	13	0.1326530612244898	98
prefill	18	finance_neutral	95	0.06562494902089357	0.3673469387755102	0.17864569455687693	15	0.15306122448979592	98
prefill	18	finance_neutral	15	0.05475807649762503	0.2755102040816326	0.19875153691730568	7	0.07142857142857142	98
prefill	18	finance_neutral	126	0.046602970544995216	0.2857142857142857	0.16311039690748327	8	0.08163265306122448	98
prefill	18	finance_neutral	43	0.03886453423685466	0.336734693877551	0.11541588955187142	2	0.02040816326530612	98
prefill	18	finance_neutral	192	0.03848896967947528	0.25510204081632654	0.1508767611435431	7	0.07142857142857142	98
prefill	18	finance_neutral	134	0.03441809920501024	0.336734693877551	0.10221132491184859	1	0.01020408163265306	98
prefill	18	finance_neutral	101	0.026426246786372135	0.21428571428571427	0.12332248500306997	0	0.0	98
prefill	18	finance_neutral	197	0.025970381476801245	0.15306122448979592	0.16967315898176813	4	0.04081632653061224	98
prefill	18	finance_neutral	163	0.025610919148271436	0.17346938775510204	0.14763941626650592	2	0.02040816326530612	98
prefill	18	finance_neutral	177	0.023047806939816708	0.17346938775510204	0.1328638282412963	3	0.030612244897959183	98
prefill	18	nonfinance_consequence	13	0.06873658715533804	0.5026737967914439	0.1367419340217895	18	0.0962566844919786	187
prefill	18	nonfinance_consequence	254	0.06563407438900887	0.32620320855614976	0.2012060968974534	28	0.1497326203208556	187
prefill	18	nonfinance_consequence	15	0.056290078378025916	0.2887700534759358	0.19493045660538605	12	0.06417112299465241	187
prefill	18	nonfinance_consequence	43	0.03930391144165412	0.3155080213903743	0.12457341423032747	4	0.0213903743315508	187
prefill	18	nonfinance_consequence	134	0.03605849322925382	0.33689839572192515	0.1070307656169915	4	0.0213903743315508	187
prefill	18	nonfinance_consequence	126	0.03172046229858497	0.24064171122994651	0.1318161433296753	6	0.03208556149732621	187
prefill	18	nonfinance_consequence	53	0.031226007084775596	0.20320855614973263	0.1536648243382378	7	0.0374331550802139	187
prefill	18	nonfinance_consequence	80	0.029096090255365283	0.21390374331550802	0.1360242219438327	10	0.053475935828877004	187
prefill	18	nonfinance_consequence	163	0.026764607792889278	0.17647058823529413	0.15166611082637257	4	0.0213903743315508	187
prefill	18	nonfinance_consequence	197	0.02657928085630509	0.15508021390374332	0.17139053517686384	10	0.053475935828877004	187
prefill	18	nonfinance_consequence	21	0.02607644045983368	0.22459893048128343	0.11610224680925949	3	0.016042780748663103	187
prefill	18	nonfinance_consequence	71	0.026057732220719398	0.18716577540106952	0.13922274072212937	6	0.03208556149732621	187
prefill	18	nonfinance_neutral	13	0.08077272176582899	0.6042780748663101	0.1336681324797347	11	0.058823529411764705	187
prefill	18	nonfinance_neutral	254	0.067342490805518	0.3422459893048128	0.19676634032237292	25	0.13368983957219252	187
prefill	18	nonfinance_neutral	15	0.05764188786023834	0.2887700534759358	0.1996117227752698	15	0.08021390374331551	187
prefill	18	nonfinance_neutral	126	0.047117510442653304	0.32085561497326204	0.14684957421293612	10	0.053475935828877004	187
prefill	18	nonfinance_neutral	43	0.04115602344076417	0.34759358288770054	0.11840271359112153	4	0.0213903743315508	187
prefill	18	nonfinance_neutral	192	0.04054289570187205	0.23529411764705882	0.17230730673295622	17	0.09090909090909091	187
prefill	18	nonfinance_neutral	134	0.03646499981311219	0.3582887700534759	0.10177544723958178	4	0.0213903743315508	187
prefill	18	nonfinance_neutral	251	0.029404129426601484	0.2192513368983957	0.13411151714084094	8	0.0427807486631016	187
prefill	18	nonfinance_neutral	197	0.028000370193064474	0.1711229946524064	0.16362716331572053	9	0.0481283422459893	187
prefill	18	nonfinance_neutral	163	0.02760147947722148	0.18181818181818182	0.15180813712471813	5	0.026737967914438502	187
prefill	18	nonfinance_neutral	213	0.02288766512686394	0.22994652406417113	0.09953472973775714	3	0.016042780748663103	187
prefill	18	nonfinance_neutral	2	0.019841397570109214	0.17647058823529413	0.11243458623061887	5	0.026737967914438502	187
prefill	18	finance	13	0.0672861925819238	0.507537688442211	0.1325737853841865	15	0.07537688442211055	199
prefill	18	finance	254	0.06299502817498476	0.3165829145728643	0.19898429534638043	25	0.12562814070351758	199
prefill	18	finance	95	0.06244682331208203	0.3869346733668342	0.16138854336499123	25	0.12562814070351758	199
prefill	18	finance	15	0.054290000015896726	0.27638190954773867	0.19643109096660819	15	0.07537688442211055	199
prefill	18	finance	126	0.04117565769135993	0.2613065326633166	0.1575760746265505	14	0.07035175879396985	199
prefill	18	finance	228	0.039814462281923126	0.24120603015075376	0.16506412487713965	15	0.07537688442211055	199
prefill	18	finance	43	0.03978954241923423	0.3316582914572864	0.11997149911253957	4	0.020100502512562814	199
prefill	18	finance	30	0.035448171056842705	0.2663316582914573	0.13309784981720185	12	0.06030150753768844	199
prefill	18	finance	134	0.032118215798345714	0.3065326633165829	0.10477909744050487	3	0.01507537688442211	199
prefill	18	finance	80	0.029248348118856383	0.20100502512562815	0.1455105318913105	9	0.04522613065326633	199
prefill	18	finance	163	0.026896374833002386	0.17587939698492464	0.15292510262192785	4	0.020100502512562814	199
prefill	18	finance	177	0.025775168708114193	0.21105527638190955	0.12212520411701724	4	0.020100502512562814	199
prefill	18	nonfinance	13	0.07475465446058356	0.553475935828877	0.13506396506404952	29	0.07754010695187166	374
prefill	18	nonfinance	254	0.06648828259726344	0.3342245989304813	0.1989329415310122	53	0.14171122994652408	374
prefill	18	nonfinance	15	0.05696598311913214	0.2887700534759358	0.19727108969032797	27	0.07219251336898395	374
prefill	18	nonfinance	43	0.04022996744120916	0.3315508021390374	0.12133877276622762	8	0.0213903743315508	374
prefill	18	nonfinance	126	0.03941898637061912	0.2807486631016043	0.14040667526296716	16	0.0427807486631016	374
prefill	18	nonfinance	134	0.036261746521183	0.34759358288770054	0.10432225537632647	8	0.0213903743315508	374
prefill	18	nonfinance	197	0.027289825524684782	0.16310160427807488	0.16731794665954275	19	0.05080213903743316	374
prefill	18	nonfinance	163	0.02718304363505537	0.17914438502673796	0.15173818387329416	9	0.02406417112299465	374
prefill	18	nonfinance	192	0.02450933362157697	0.15775401069518716	0.15536425041474217	17	0.045454545454545456	374
prefill	18	nonfinance	213	0.021986175146199688	0.21657754010695188	0.10151641363800844	7	0.01871657754010695	374
prefill	18	nonfinance	80	0.020430932981349185	0.15508021390374332	0.13174429198318266	13	0.034759358288770054	374
prefill	18	nonfinance	177	0.019447878686276204	0.16844919786096257	0.11545248616932223	5	0.013368983957219251	374
prefill	18	consequence	13	0.06831755956376034	0.5034722222222222	0.13569280796112398	26	0.09027777777777778	288
prefill	18	consequence	254	0.06374306747417986	0.3194444444444444	0.19954351557134567	40	0.1388888888888889	288
prefill	18	consequence	15	0.05542938598294113	0.2847222222222222	0.19467881906203716	20	0.06944444444444445	288
prefill	18	consequence	43	0.03978897925626798	0.3194444444444444	0.12455680462831717	6	0.020833333333333332	288
prefill	18	consequence	134	0.03389406060989672	0.3159722222222222	0.10726911489725556	6	0.020833333333333332	288
prefill	18	consequence	80	0.03332906363060646	0.2326388888888889	0.14326522874051734	17	0.059027777777777776	288
prefill	18	consequence	126	0.03318955283682807	0.23958333333333334	0.1385303074928476	12	0.041666666666666664	288
prefill	18	consequence	163	0.027248229765649886	0.17708333333333334	0.15387235632366994	6	0.020833333333333332	288
prefill	18	consequence	30	0.02639317826657725	0.2013888888888889	0.13105578173748703	14	0.04861111111111111	288
prefill	18	consequence	197	0.025808997392089545	0.1527777777777778	0.168931619293677	14	0.04861111111111111	288
prefill	18	consequence	228	0.023186906881550676	0.125	0.1854952550524054	15	0.052083333333333336	288
prefill	18	consequence	177	0.022491749262347385	0.19444444444444445	0.11567185334921512	3	0.010416666666666666	288
prefill	18	neutral	13	0.0760446875006951	0.5719298245614035	0.13296157016992702	18	0.06315789473684211	285
prefill	18	neutral	254	0.06682324514257787	0.3368421052631579	0.19838150901702806	38	0.13333333333333333	285
prefill	18	neutral	15	0.056650261496953784	0.28421052631578947	0.1993249941559485	22	0.07719298245614035	285
prefill	18	neutral	126	0.0469405809339849	0.3087719298245614	0.15202347234301927	18	0.06315789473684211	285
prefill	18	neutral	43	0.04036807276713915	0.34385964912280703	0.11739694631259855	6	0.021052631578947368	285
prefill	18	neutral	192	0.039836633420486496	0.24210526315789474	0.16454261630200945	24	0.08421052631578947	285
prefill	18	neutral	134	0.03576115328822098	0.3508771929824561	0.1019192868714298	5	0.017543859649122806	285
prefill	18	neutral	197	0.027302338985366943	0.1649122807017544	0.16555673640062932	13	0.0456140350877193	285
prefill	18	neutral	163	0.026917006100950932	0.17894736842105263	0.15041856350531402	7	0.02456140350877193	285
prefill	18	neutral	251	0.02480571324484139	0.19298245614035087	0.1285386959050872	10	0.03508771929824561	285
prefill	18	neutral	213	0.022606537180215325	0.22105263157894736	0.10226766819621219	6	0.021052631578947368	285
prefill	18	neutral	95	0.022565771944026557	0.12631578947368421	0.1786456945568769	15	0.05263157894736842	285
prefill	19	finance_consequence	223	0.10780801517946526	0.44554455445544555	0.24196910073613312	32	0.31683168316831684	101
prefill	19	finance_consequence	35	0.08821005563595219	0.5445544554455446	0.16198573853147583	15	0.1485148514851485	101
prefill	19	finance_consequence	121	0.06944957035326031	0.37623762376237624	0.1845896475178761	14	0.13861386138613863	101
prefill	19	finance_consequence	36	0.04777314144252813	0.43564356435643564	0.10966107467489412	3	0.0297029702970297	101
prefill	19	finance_consequence	201	0.04325656825407984	0.24752475247524752	0.17475653574648256	5	0.04950495049504951	101
prefill	19	finance_consequence	26	0.0327847823357732	0.2871287128712871	0.11418148330734805	4	0.039603960396039604	101
prefill	19	finance_consequence	162	0.03202909787023263	0.25742574257425743	0.12442072634205752	4	0.039603960396039604	101
prefill	19	finance_consequence	100	0.03112448398923982	0.2376237623762376	0.1309822034547176	1	0.009900990099009901	101
prefill	19	finance_consequence	20	0.024762855810663762	0.18811881188118812	0.1316341282566863	6	0.0594059405940594	101
prefill	19	finance_consequence	45	0.023715898827722005	0.15841584158415842	0.14970661134999516	3	0.0297029702970297	101
prefill	19	finance_consequence	167	0.021521740024265587	0.15841584158415842	0.13585598390317652	1	0.009900990099009901	101
prefill	19	finance_consequence	110	0.021103988777716444	0.22772277227722773	0.09267403767605917	0	0.0	101
prefill	19	finance_neutral	35	0.07990842317506845	0.45918367346938777	0.17402278824792686	16	0.16326530612244897	98
prefill	19	finance_neutral	121	0.07015657848436029	0.3469387755102041	0.20221602033727376	16	0.16326530612244897	98
prefill	19	finance_neutral	36	0.06311410495773653	0.5204081632653061	0.1212780840364349	4	0.04081632653061224	98
prefill	19	finance_neutral	223	0.05398299716495974	0.3163265306122449	0.17065592652148562	12	0.12244897959183673	98
prefill	19	finance_neutral	26	0.0459861110677142	0.42857142857142855	0.10730092582466647	5	0.05102040816326531	98
prefill	19	finance_neutral	201	0.04375427500626605	0.24489795918367346	0.17866328960891972	4	0.04081632653061224	98
prefill	19	finance_neutral	64	0.03225131635730556	0.29591836734693877	0.10898720700054983	1	0.01020408163265306	98
prefill	19	finance_neutral	162	0.02714421501574469	0.25510204081632654	0.10640532286171918	0	0.0	98
prefill	19	finance_neutral	20	0.02583392340448915	0.19387755102040816	0.13324865755999665	5	0.05102040816326531	98
prefill	19	finance_neutral	167	0.023596624189432508	0.16326530612244897	0.14452932316027411	3	0.030612244897959183	98
prefill	19	finance_neutral	100	0.022454180567727106	0.19387755102040816	0.11581629977038192	0	0.0	98
prefill	19	finance_neutral	173	0.020511176294554564	0.15306122448979592	0.1340063517910898	2	0.02040816326530612	98
prefill	19	nonfinance_consequence	121	0.07289357482788182	0.39037433155080214	0.18672737661388905	27	0.1443850267379679	187
prefill	19	nonfinance_consequence	35	0.07128885416309629	0.4385026737967914	0.1625733625426708	30	0.16042780748663102	187
prefill	19	nonfinance_consequence	36	0.04779882250282341	0.41711229946524064	0.11459461292343562	4	0.0213903743315508	187
prefill	19	nonfinance_consequence	201	0.04587250654365321	0.25668449197860965	0.17871164007631563	11	0.058823529411764705	187
prefill	19	nonfinance_consequence	26	0.038920767899770045	0.3422459893048128	0.1137216187071406	8	0.0427807486631016	187
prefill	19	nonfinance_consequence	68	0.03371365612857862	0.25133689839572193	0.13413731268179152	8	0.0427807486631016	187
prefill	19	nonfinance_consequence	162	0.0328721319334685	0.2620320855614973	0.12545078921548183	5	0.026737967914438502	187
prefill	19	nonfinance_consequence	45	0.03161983107813171	0.24598930481283424	0.12854148720892672	5	0.026737967914438502	187
prefill	19	nonfinance_consequence	245	0.03064778608203081	0.20855614973262032	0.14695220505999387	11	0.058823529411764705	187
prefill	19	nonfinance_consequence	29	0.02421830990863656	0.13368983957219252	0.18115295811660145	8	0.0427807486631016	187
prefill	19	nonfinance_consequence	20	0.023483270758491173	0.17647058823529413	0.13307186763144999	10	0.053475935828877004	187
prefill	19	nonfinance_consequence	167	0.023247072234818908	0.1711229946524064	0.135850078372223	3	0.016042780748663103	187
prefill	19	nonfinance_neutral	35	0.08174459137575449	0.46524064171123	0.1757038918076562	36	0.1925133689839572	187
prefill	19	nonfinance_neutral	121	0.0696921361893899	0.35294117647058826	0.19746105253660468	27	0.1443850267379679	187
prefill	19	nonfinance_neutral	36	0.05954242696561554	0.48128342245989303	0.1237159315841123	9	0.0481283422459893	187
prefill	19	nonfinance_neutral	201	0.04506794138502742	0.24598930481283424	0.1832109791086984	9	0.0481283422459893	187
prefill	19	nonfinance_neutral	162	0.043675788733493356	0.37967914438502676	0.11503341539666559	4	0.0213903743315508	187
prefill	19	nonfinance_neutral	26	0.04124361325500094	0.3850267379679144	0.10711882887062746	8	0.0427807486631016	187
prefill	19	nonfinance_neutral	20	0.029606316523660924	0.20320855614973263	0.14569424184012086	14	0.0748663101604278	187
prefill	19	nonfinance_neutral	167	0.023270954027148422	0.1657754010695187	0.14037640009925018	4	0.0213903743315508	187
prefill	19	nonfinance_neutral	75	0.021301692963198	0.20320855614973263	0.10482675221363226	0	0.0	187
prefill	19	nonfinance_neutral	213	0.020922892912262618	0.12299465240641712	0.17011221628665693	6	0.03208556149732621	187
prefill	19	nonfinance_neutral	29	0.020738133474817975	0.10160427807486631	0.2041068926205769	7	0.0374331550802139	187
prefill	19	nonfinance_neutral	30	0.019716286833573685	0.1711229946524064	0.11521705118369623	1	0.0053475935828877	187
prefill	19	finance	35	0.08412181452456219	0.5025125628140703	0.16740241090387878	31	0.15577889447236182	199
prefill	19	finance	223	0.0813012223884022	0.38190954773869346	0.2128808323064742	44	0.22110552763819097	199
prefill	19	finance	121	0.069797745211792	0.36180904522613067	0.19291321246036955	30	0.1507537688442211	199
prefill	19	finance	36	0.05532798779675137	0.47738693467336685	0.11589757443740549	7	0.035175879396984924	199
prefill	19	finance	201	0.04350167007173938	0.24623115577889448	0.17667004784237011	9	0.04522613065326633	199
prefill	19	finance	26	0.039285939198739114	0.35678391959798994	0.11011129437393076	9	0.04522613065326633	199
prefill	19	finance	162	0.02962347716802248	0.2562814070351759	0.11558964620463674	4	0.020100502512562814	199
prefill	19	finance	100	0.02685468632437427	0.21608040201005024	0.12428099019884836	1	0.005025125628140704	199
prefill	19	finance	20	0.025290316233753652	0.19095477386934673	0.1324413929083415	11	0.05527638190954774	199
prefill	19	finance	64	0.023086183172841925	0.23618090452261306	0.09774788194458603	1	0.005025125628140704	199
prefill	19	finance	167	0.022543542276458335	0.16080402010050251	0.14019265353172528	4	0.020100502512562814	199
prefill	19	finance	41	0.016728531306571943	0.04020100502512563	0.41612221625097706	4	0.020100502512562814	199
prefill	19	nonfinance	35	0.07651672276942541	0.45187165775401067	0.169332865773758	66	0.17647058823529413	374
prefill	19	nonfinance	121	0.07129285550863587	0.3716577540106952	0.19182394215992674	54	0.1443850267379679	374
prefill	19	nonfinance	36	0.05367062473421946	0.44919786096256686	0.11948103363451237	13	0.034759358288770054	374
prefill	19	nonfinance	201	0.045470223964340306	0.25133689839572193	0.18091344428365186	20	0.053475935828877004	374
prefill	19	nonfinance	26	0.04008219057738549	0.36363636363636365	0.1102260240878101	16	0.0427807486631016	374
prefill	19	nonfinance	162	0.03827396033348092	0.32085561497326204	0.1192871763726822	9	0.02406417112299465	374
prefill	19	nonfinance	20	0.026544793641076047	0.18983957219251338	0.13982750453186538	24	0.06417112299465241	374
prefill	19	nonfinance	167	0.023259013130983656	0.16844919786096257	0.1380773160474268	7	0.01871657754010695	374
prefill	19	nonfinance	29	0.02247822169172728	0.11764705882352941	0.1910648843796819	15	0.040106951871657755	374
prefill	19	nonfinance	245	0.020951616883796265	0.15240641711229946	0.13747201253578603	13	0.034759358288770054	374
prefill	19	nonfinance	213	0.01947543340324964	0.11497326203208556	0.1693909789026829	12	0.03208556149732621	374
prefill	19	nonfinance	41	0.01851341538384861	0.045454545454545456	0.4072951384446694	10	0.026737967914438502	374
prefill	19	consequence	35	0.07722302551295197	0.4756944444444444	0.16233745509292094	45	0.15625	288
prefill	19	consequence	121	0.07168578159199025	0.3854166666666667	0.1859955414278666	41	0.1423611111111111	288
prefill	19	consequence	36	0.04778981629765042	0.4236111111111111	0.11281530404691247	7	0.024305555555555556	288
prefill	19	consequence	201	0.044955111518490326	0.2534722222222222	0.17735715229212623	16	0.05555555555555555	288
prefill	19	consequence	223	0.03838372963498295	0.16319444444444445	0.23520242840159764	32	0.1111111111111111	288
prefill	19	consequence	26	0.03676891185128503	0.3229166666666667	0.11386501734591492	12	0.041666666666666664	288
prefill	19	consequence	162	0.032576484571014266	0.2604166666666667	0.12509370075269477	9	0.03125	288
prefill	19	consequence	45	0.028847965948647754	0.2152777777777778	0.13400345472920247	8	0.027777777777777776	288
prefill	19	consequence	68	0.02730793608961373	0.20833333333333334	0.1310780932301459	9	0.03125	288
prefill	19	consequence	20	0.02393201412748225	0.18055555555555555	0.13254653978297862	16	0.05555555555555555	288
prefill	19	consequence	245	0.023544025637598595	0.1701388888888889	0.13838121191078356	11	0.03819444444444445	288
prefill	19	consequence	167	0.0226420078137568	0.16666666666666666	0.13585204688254082	4	0.013888888888888888	288
prefill	19	neutral	35	0.08111320722253615	0.4631578947368421	0.17513078832138487	52	0.1824561403508772	285
prefill	19	neutral	121	0.06985183915397623	0.3508771929824561	0.19907774158883226	43	0.15087719298245614	285
prefill	19	neutral	36	0.0607705829067659	0.49473684210526314	0.12283415693920768	13	0.0456140350877193	285
prefill	19	neutral	201	0.04461622452496212	0.24561403508771928	0.18165177128020293	13	0.0456140350877193	285
prefill	19	neutral	26	0.042874366888846195	0.4	0.10718591722211548	13	0.0456140350877193	285
prefill	19	neutral	162	0.03799124759546047	0.3368421052631579	0.11278651629902328	4	0.014035087719298246	285
prefill	19	neutral	20	0.028309142749349224	0.2	0.1415457137467461	19	0.06666666666666667	285
prefill	19	neutral	167	0.023382938854881193	0.1649122807017544	0.14179016114130083	7	0.02456140350877193	285
