run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
e173_-1	generation_clean_l39_last_rows	12	7	65	0.008508820000137734	0.012757980673831687	0.13012477718360071	0.004249160673693954	0.0390625	561	768
e173_-1	generation_clean_l39_last_rows	12	8	205	0.008182585108086803	0.012517777900597406	0.10338680926916222	0.004335192792510603	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	12	9	206	0.0074761045309230745	0.014995327000909131	0.1051693404634581	0.007519222469986057	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	12	10	200	0.007343020268740746	0.008216366408870655	0.08199643493761141	0.000873346140129909	0.009114583333333334	561	768
e173_-1	generation_clean_l39_last_rows	12	11	7	0.007256859024436827	0.01288089614560863	0.11051693404634581	0.005624037121171804	0.0546875	561	768
e173_-1	generation_clean_l39_last_rows	12	12	168	0.006674471639908211	0.04539068055257789	0.27807486631016043	0.03871620891266968	0.20442708333333334	561	768
e173_-1	generation_clean_l39_last_rows	12	13	43	0.00633548165360814	0.015848182631943902	0.09982174688057041	0.009512700978335762	0.053385416666666664	561	768
e173_-1	generation_clean_l39_last_rows	12	14	178	0.006284579758779922	0.013927926594065911	0.11942959001782531	0.007643346835285989	0.06640625	561	768
e173_-1	generation_clean_l39_last_rows	12	15	222	0.00555859282022436	0.008782315839405929	0.06060606060606061	0.0032237230191815695	0.029947916666666668	561	768
e173_-1	generation_clean_l39_last_rows	13	1	81	0.027223790743303847	0.039629712993421475	0.2620320855614973	0.01240592225011763	0.10286458333333333	561	768
e173_-1	generation_clean_l39_last_rows	13	2	173	0.022859890390067847	0.05413716397179537	0.3939393939393939	0.03127727358172752	0.2799479166666667	561	768
e173_-1	generation_clean_l39_last_rows	13	3	156	0.013573605372763366	0.02342910797290851	0.19073083778966132	0.009855502600145142	0.08203125	561	768
e173_-1	generation_clean_l39_last_rows	13	4	76	0.01246425129609505	0.025013424070851626	0.19073083778966132	0.012549172774756576	0.08984375	561	768
e173_-1	generation_clean_l39_last_rows	13	5	133	0.012006924418037426	0.014941632717799568	0.11764705882352941	0.002934708299762142	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	13	6	89	0.01166926175578265	0.013562423472531412	0.12299465240641712	0.0018931617167487612	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	13	7	151	0.011469486989394434	0.011566181437204594	0.07130124777183601	9.66944478101599e-05	0.0013020833333333333	561	768
e173_-1	generation_clean_l39_last_rows	13	8	109	0.010471554248898958	0.012450215370217477	0.12299465240641712	0.0019786611213185195	0.020833333333333332	561	768
e173_-1	generation_clean_l39_last_rows	13	9	129	0.010198881962793949	0.045925582035770185	0.2905525846702317	0.035726700072976236	0.22265625	561	768
e173_-1	generation_clean_l39_last_rows	13	10	166	0.010083041148522898	0.01029492482627544	0.08021390374331551	0.0002118836777525433	0.0026041666666666665	561	768
e173_-1	generation_clean_l39_last_rows	13	11	184	0.00953201490916178	0.010023772699492003	0.10873440285204991	0.0004917577903302226	0.006510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	13	12	110	0.009529948422121065	0.02170715228760997	0.20677361853832443	0.012177203865488906	0.1171875	561	768
e173_-1	generation_clean_l39_last_rows	13	13	120	0.009240175673542027	0.00943111798305762	0.0659536541889483	0.00019094230951559286	0.0026041666666666665	561	768
e173_-1	generation_clean_l39_last_rows	13	14	27	0.006794252332090258	0.008451729357292851	0.09090909090909091	0.0016574770252025938	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	13	15	195	0.006692595627084215	0.014836149879380287	0.11229946524064172	0.008143554252296072	0.059895833333333336	561	768
e173_-1	generation_clean_l39_last_rows	14	1	185	0.06361218782401806	0.07232439045498192	0.37433155080213903	0.008712202630963851	0.10546875	561	768
e173_-1	generation_clean_l39_last_rows	14	2	157	0.04984587201627884	0.06347189797421644	0.46167557932263814	0.013626025957937606	0.11067708333333333	561	768
e173_-1	generation_clean_l39_last_rows	14	3	199	0.02887066193280756	0.033274141266072865	0.32085561497326204	0.004403479333265305	0.0625	561	768
e173_-1	generation_clean_l39_last_rows	14	4	63	0.022875847479515755	0.029159599359560792	0.20855614973262032	0.0062837518800450375	0.052083333333333336	561	768
e173_-1	generation_clean_l39_last_rows	14	5	39	0.020874994085054804	0.027940578948339123	0.24064171122994651	0.007065584863284319	0.06510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	14	6	218	0.020189346737508947	0.02447434418024983	0.2281639928698752	0.004284997442740883	0.045572916666666664	561	768
e173_-1	generation_clean_l39_last_rows	14	7	255	0.018573804844312723	0.05458518968345671	0.3065953654188948	0.036011384839143984	0.21354166666666666	561	768
e173_-1	generation_clean_l39_last_rows	14	8	82	0.01581985917297951	0.027097484648598125	0.26737967914438504	0.011277625475618615	0.1328125	561	768
e173_-1	generation_clean_l39_last_rows	14	9	37	0.012507099143047169	0.013125852330951608	0.12121212121212122	0.00061875318790444	0.0078125	561	768
e173_-1	generation_clean_l39_last_rows	14	10	43	0.011674400120206856	0.02292794697027274	0.20499108734402852	0.011253546850065882	0.09895833333333333	561	768
e173_-1	generation_clean_l39_last_rows	14	11	36	0.011592155394490211	0.034410571805882126	0.29411764705882354	0.022818416411391915	0.20703125	561	768
e173_-1	generation_clean_l39_last_rows	14	12	228	0.011527908104685635	0.03761610176874924	0.28698752228163993	0.026088193664063602	0.20572916666666666	561	768
e173_-1	generation_clean_l39_last_rows	14	13	169	0.011260988801025499	0.01717507121020517	0.14616755793226383	0.0059140824091796695	0.059895833333333336	561	768
e173_-1	generation_clean_l39_last_rows	14	14	28	0.008334038564081613	0.008334038564081613	0.0570409982174688	0.0	0.0	561	768
e173_-1	generation_clean_l39_last_rows	14	15	222	0.00438775277118621	0.006421139279219318	0.062388591800356503	0.002033386508033107	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	15	1	216	0.049568201380810625	0.058240819385438146	0.37076648841354726	0.008672618004627517	0.07942708333333333	561	768
e173_-1	generation_clean_l39_last_rows	15	2	21	0.031269775584079375	0.031913685951609816	0.1711229946524064	0.0006439103675304423	0.006510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	15	3	151	0.024374250580245994	0.04460659420278717	0.2887700534759358	0.020232343622541175	0.19401041666666666	561	768
e173_-1	generation_clean_l39_last_rows	15	4	142	0.022044085304265097	0.02381525671138822	0.21746880570409982	0.0017711714071231201	0.01953125	561	768
e173_-1	generation_clean_l39_last_rows	15	5	19	0.019563004042548612	0.027903496164395043	0.23351158645276293	0.008340492121846428	0.078125	561	768
e173_-1	generation_clean_l39_last_rows	15	6	67	0.019276773748689125	0.04267924013322488	0.3244206773618538	0.023402466384535758	0.16276041666666666	561	768
e173_-1	generation_clean_l39_last_rows	15	7	186	0.016962201226755135	0.02106039618897711	0.16755793226381463	0.004098194962221975	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	15	8	207	0.01644054303886451	0.02758509033771482	0.25668449197860965	0.01114454729885031	0.09505208333333333	561	768
e173_-1	generation_clean_l39_last_rows	15	9	144	0.01563527256452793	0.03803117291294232	0.25668449197860965	0.02239590034841439	0.17447916666666666	561	768
e173_-1	generation_clean_l39_last_rows	15	10	196	0.013663898888052656	0.016953892541661648	0.16934046345811052	0.0032899936536089913	0.028645833333333332	561	768
e173_-1	generation_clean_l39_last_rows	15	11	57	0.009349418757483201	0.022941766305519758	0.16042780748663102	0.013592347548036557	0.10026041666666667	561	768
e173_-1	generation_clean_l39_last_rows	15	12	203	0.007651507988574165	0.012844180714746694	0.09090909090909091	0.005192672726172529	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	15	13	250	0.0073403825485385925	0.014947375917997933	0.09803921568627451	0.007606993369459341	0.055989583333333336	561	768
e173_-1	generation_clean_l39_last_rows	15	14	152	0.007124797596111593	0.007607241953869664	0.0659536541889483	0.000482444357758071	0.005208333333333333	561	768
e173_-1	generation_clean_l39_last_rows	15	15	197	0.006398866634139399	0.012027434222730702	0.1265597147950089	0.0056285675885913026	0.061197916666666664	561	768
e173_-1	generation_clean_l39_last_rows	16	1	2	0.03574260404257541	0.051227952273003266	0.40641711229946526	0.015485348230427852	0.13411458333333334	561	768
e173_-1	generation_clean_l39_last_rows	16	2	42	0.03384011974485873	0.06022625126460035	0.34402852049910876	0.026386131519741618	0.22005208333333334	561	768
e173_-1	generation_clean_l39_last_rows	16	3	46	0.023095302273707957	0.03699982199719049	0.24242424242424243	0.013904519723482533	0.10546875	561	768
e173_-1	generation_clean_l39_last_rows	16	4	187	0.020608892941011314	0.041174405180645905	0.3048128342245989	0.02056551223963459	0.17317708333333334	561	768
e173_-1	generation_clean_l39_last_rows	16	5	211	0.020391154546645092	0.02966614661659279	0.22638146167557932	0.0092749920699477	0.07942708333333333	561	768
e173_-1	generation_clean_l39_last_rows	16	6	80	0.013265272910283345	0.025885686274587164	0.1746880570409982	0.012620413364303818	0.09375	561	768
e173_-1	generation_clean_l39_last_rows	16	7	13	0.010484735020724908	0.014227971661982865	0.11764705882352941	0.0037432366412579565	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	16	8	99	0.010221478974656894	0.019951120379974385	0.18181818181818182	0.00972964140531749	0.09244791666666667	561	768
e173_-1	generation_clean_l39_last_rows	16	9	33	0.009928699639019527	0.015398975384706444	0.1319073083778966	0.005470275745686918	0.049479166666666664	561	768
e173_-1	generation_clean_l39_last_rows	16	10	31	0.009877530191560242	0.01098525557757054	0.09982174688057041	0.0011077253860102968	0.01171875	561	768
e173_-1	generation_clean_l39_last_rows	16	11	193	0.008525200862624684	0.013996119854136383	0.10338680926916222	0.005470918991511698	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	16	12	85	0.008270069866438861	0.019585748166718105	0.1836007130124777	0.011315678300279243	0.10677083333333333	561	768
e173_-1	generation_clean_l39_last_rows	16	13	4	0.007713785158870672	0.011818119275284884	0.10695187165775401	0.004104334116414212	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	16	14	175	0.006862095141491217	0.007677499438100044	0.0784313725490196	0.000815404296608827	0.009114583333333334	561	768
e173_-1	generation_clean_l39_last_rows	16	15	177	0.006538722248292464	0.007843048853788075	0.06951871657754011	0.001304326605495611	0.01171875	561	768
e173_-1	generation_clean_l39_last_rows	17	1	189	0.05011266971564141	0.09650868694589043	0.6007130124777184	0.04639601723024902	0.3111979166666667	561	768
e173_-1	generation_clean_l39_last_rows	17	2	7	0.036974796189394185	0.05624386476739469	0.42780748663101603	0.019269068578000505	0.16927083333333334	561	768
e173_-1	generation_clean_l39_last_rows	17	3	82	0.02611774226116397	0.044847735811977894	0.2887700534759358	0.018729993550813926	0.17447916666666666	561	768
e173_-1	generation_clean_l39_last_rows	17	4	190	0.01979806813320021	0.030173523053257493	0.24420677361853832	0.010375454920057283	0.09635416666666667	561	768
e173_-1	generation_clean_l39_last_rows	17	5	67	0.014833974135403667	0.021088090885583544	0.1925133689839572	0.006254116750179878	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	17	6	188	0.01258755376431133	0.01917237622457326	0.11764705882352941	0.00658482246026193	0.046875	561	768
e173_-1	generation_clean_l39_last_rows	17	7	228	0.009369789762233021	0.010575326092832347	0.0944741532976827	0.0012055363305993251	0.013020833333333334	561	768
e173_-1	generation_clean_l39_last_rows	17	8	113	0.009275317721526488	0.01754123621559515	0.1711229946524064	0.008265918494068663	0.08333333333333333	561	768
e173_-1	generation_clean_l39_last_rows	17	9	206	0.008617485892739946	0.014332486978718358	0.10873440285204991	0.005715001085978412	0.045572916666666664	561	768
e173_-1	generation_clean_l39_last_rows	17	10	194	0.008447600335227793	0.010354494197782428	0.0962566844919786	0.0019068938625546358	0.020833333333333332	561	768
e173_-1	generation_clean_l39_last_rows	17	11	122	0.00824643412585623	0.013217191294686726	0.12834224598930483	0.004970757168830496	0.045572916666666664	561	768
e173_-1	generation_clean_l39_last_rows	17	12	202	0.007372279141365132	0.0173093977006321	0.1532976827094474	0.00993711855926697	0.08072916666666667	561	768
e173_-1	generation_clean_l39_last_rows	17	13	114	0.006871222115765602	0.015244937681825272	0.11586452762923351	0.00837371556605967	0.06380208333333333	561	768
e173_-1	generation_clean_l39_last_rows	17	14	139	0.00642468203519864	0.02889889779672632	0.23351158645276293	0.02247421576152768	0.15494791666666666	561	768
e173_-1	generation_clean_l39_last_rows	17	15	23	0.006255837011997431	0.008892770505515797	0.0784313725490196	0.002636933493518366	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	18	1	228	0.029416608647039832	0.046653024028142545	0.3065953654188948	0.017236415381102713	0.15625	561	768
e173_-1	generation_clean_l39_last_rows	18	2	166	0.025555550104881756	0.035336320935646384	0.25846702317290554	0.009780770830764628	0.0625	561	768
e173_-1	generation_clean_l39_last_rows	18	3	30	0.02245368141512425	0.03392807580302091	0.28698752228163993	0.011474394387896658	0.11588541666666667	561	768
e173_-1	generation_clean_l39_last_rows	18	4	222	0.021192917428480715	0.023036480623727318	0.23707664884135474	0.001843563195246602	0.020833333333333332	561	768
e173_-1	generation_clean_l39_last_rows	18	5	47	0.01839546802792189	0.024720708675477966	0.22281639928698752	0.0063252406475560775	0.06640625	561	768
e173_-1	generation_clean_l39_last_rows	18	6	56	0.01430155459554381	0.020235213653600082	0.1800356506238859	0.005933659058056272	0.0546875	561	768
e173_-1	generation_clean_l39_last_rows	18	7	95	0.01374975820768224	0.06697258812062923	0.3493761140819964	0.05322282991294699	0.26953125	561	768
e173_-1	generation_clean_l39_last_rows	18	8	245	0.013570706207332549	0.014937595274802967	0.11764705882352941	0.0013668890674704186	0.015625	561	768
e173_-1	generation_clean_l39_last_rows	18	9	215	0.01336723642056865	0.02619811914578103	0.22459893048128343	0.012830882725212378	0.11067708333333333	561	768
e173_-1	generation_clean_l39_last_rows	18	10	177	0.012941170641273755	0.018122070264265797	0.14260249554367202	0.0051808996229920435	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	18	11	164	0.011990756526735195	0.013702284452034112	0.12477718360071301	0.0017115279252989158	0.01953125	561	768
e173_-1	generation_clean_l39_last_rows	18	12	213	0.011685817495446968	0.011775828840175886	0.0748663101604278	9.001134472891866e-05	0.0013020833333333333	561	768
e173_-1	generation_clean_l39_last_rows	18	13	142	0.011095284721828353	0.024422211981734793	0.21390374331550802	0.01332692725990644	0.1015625	561	768
e173_-1	generation_clean_l39_last_rows	18	14	214	0.009655019291261016	0.01664146762755521	0.1319073083778966	0.006986448336294194	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	18	15	114	0.008999916521776846	0.017422757259814143	0.1711229946524064	0.008422840738037297	0.0703125	561	768
e173_-1	generation_clean_l39_last_rows	19	1	45	0.08140138468364616	0.10086703043707092	0.6898395721925134	0.01946564575342476	0.15625	561	768
e173_-1	generation_clean_l39_last_rows	19	2	223	0.03247374888442268	0.07712137594642815	0.3600713012477718	0.04464762706200547	0.23697916666666666	561	768
e173_-1	generation_clean_l39_last_rows	19	3	71	0.026496723269936316	0.03731606273659066	0.3065953654188948	0.010819339466654344	0.09375	561	768
e173_-1	generation_clean_l39_last_rows	19	4	66	0.02578054946003724	0.027224698029507003	0.13725490196078433	0.001444148569469763	0.016927083333333332	561	768
e173_-1	generation_clean_l39_last_rows	19	5	100	0.016953937293581845	0.03634608301603856	0.29233511586452765	0.019392145722456716	0.20052083333333334	561	768
